timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-26T21:46:01,codecarbon,6b0cff70-eb6e-4348-a2c9-2e387e782c59,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.17209020000155,0.0001675951241208,8.741619842827439e-06,42.5,13.634382939836568,10.0,0.0002262136296527,5.097309633400257e-05,5.321598694445129e-05,0.0003304027129312,Mexico,MEX,sinaloa,,,Windows-11-10.0.26100-SP0,3.12.9,3.0.7,12,12th Gen Intel(R) Core(TM) i5-12450HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-107.3564,24.5584,15.714714050292969,machine,N,1.0
2025-10-28T21:06:01,codecarbon,62d5563f-e30d-424a-8f2b-72e48969075b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.533153900000002,0.0001480345531135,8.443121754241199e-06,42.5,6.993986091791284,10.0,0.0002068500417361,3.63497513019978e-05,4.864054666666667e-05,0.0002918403397047,Mexico,MEX,sinaloa,,,Windows-10-10.0.26100-SP0,3.9.13,3.0.7,12,12th Gen Intel(R) Core(TM) i5-12450HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-107.3564,24.5584,15.714714050292969,machine,N,1.0
2025-10-28T21:32:42,codecarbon,24ce304e-dd5b-43c0-9781-670015961d53,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.3331283,0.000160383999529,9.2530325024493e-06,42.5,50.17971186262162,10.0,0.0002045337917361,6.35419952779992e-05,4.811067027777778e-05,0.0003161864572918,Mexico,MEX,sinaloa,,,Windows-10-10.0.26100-SP0,3.9.13,3.0.7,12,12th Gen Intel(R) Core(TM) i5-12450HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-107.3564,24.5584,15.714714050292969,machine,N,1.0
2025-10-28T21:35:13,codecarbon,4195f54c-dca0-4307-94b2-a77714efc9dd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.776225799999992,4.002889197210708e-05,1.0600237933893455e-05,42.5,22.800725418578768,10.0,4.453493777777755e-05,2.390446356799469e-05,1.0474914166666674e-05,7.891431551243891e-05,Mexico,MEX,sinaloa,,,Windows-10-10.0.26100-SP0,3.9.13,3.0.7,12,12th Gen Intel(R) Core(TM) i5-12450HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-107.3564,24.5584,15.714714050292969,machine,N,1.0
2025-10-28T21:40:01,codecarbon,e2d55d87-029e-421d-a346-8cb079949a35,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.498909900000001,6.978999915556794e-05,1.269160623191297e-05,42.5,37.615203571920496,10.0,6.488424944444418e-05,5.7438379283986096e-05,1.526374305555562e-05,0.0001375863717839859,Mexico,MEX,sinaloa,,,Windows-10-10.0.26100-SP0,3.9.13,3.0.7,12,12th Gen Intel(R) Core(TM) i5-12450HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-107.3564,24.5584,15.714714050292969,machine,N,1.0
